PassengerId,Survived,Age,Fare,Family,IsMale,Embarked_C,Embarked_Q,Embarked_S,Location_A,Location_B,Location_C,Location_D,Location_E,Location_F,Location_G,Location_T,Location_U,Pclass_1,Pclass_2,Pclass_3
596,False,36.0,24.15,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
597,True,29.0,33.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
598,False,49.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
599,False,24.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
600,True,49.0,56.9292,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
601,True,24.0,27.0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
602,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
603,False,37.0,42.4,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
604,False,44.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
605,True,35.0,26.55,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
606,False,36.0,15.55,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
607,False,30.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
608,True,27.0,30.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
609,True,22.0,41.5792,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
610,True,40.0,153.4625,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
611,False,39.0,31.275,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
612,False,24.0,7.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
613,True,24.0,15.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
614,False,24.0,8.05,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
615,False,35.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
616,True,24.0,65.0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
617,False,34.0,14.4,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
618,False,26.0,16.1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
619,True,4.0,39.0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
620,False,26.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
621,False,27.0,14.4542,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
622,True,42.0,60.287499999999994,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
623,True,20.0,8.05,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
624,False,21.0,7.8542,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
625,False,21.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
626,False,61.0,32.3208,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
627,False,57.0,12.35,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
628,True,21.0,77.9583,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
629,False,26.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
630,False,24.0,7.7333,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
631,True,80.0,30.0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
632,False,51.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
633,True,32.0,30.5,0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
634,False,37.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
635,False,9.0,27.9,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
636,True,28.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
637,False,32.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
638,False,31.0,26.25,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
639,False,41.0,39.6875,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
640,False,24.0,16.1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
641,False,20.0,7.8542,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
642,True,24.0,69.3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
643,False,2.0,8.05,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
644,True,24.0,56.4958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
645,True,0.75,19.2583,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
646,True,48.0,76.7292,1,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
647,False,19.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
648,True,56.0,35.5,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
649,False,24.0,7.55,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
650,True,23.0,7.55,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
651,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
652,True,18.0,14.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
653,False,21.0,8.4333,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
654,True,24.0,7.8292,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
655,False,18.0,6.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
656,False,24.0,73.5,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
657,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
658,False,32.0,15.5,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
659,False,23.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
660,False,58.0,113.275,2,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
661,True,50.0,133.65,2,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
662,False,40.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
663,False,47.0,25.5875,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
664,False,36.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
665,True,20.0,7.925,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
666,False,32.0,14.0,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
667,False,25.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
668,False,24.0,7.775,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
669,False,43.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
670,True,37.0,52.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
671,True,40.0,39.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
672,False,31.0,52.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
673,False,70.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
674,True,31.0,14.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
675,False,29.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
676,False,18.0,7.775,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
677,False,24.5,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
678,True,18.0,9.8417,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
679,False,43.0,8.05,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
680,True,36.0,512.3292,1,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
681,False,24.0,8.05,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
682,True,27.0,76.7292,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
683,False,20.0,9.225,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
684,False,14.0,46.9,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
685,False,60.0,39.0,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
686,False,25.0,14.0,3,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
687,False,14.0,8.05,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
688,False,19.0,10.1708,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
689,False,18.0,7.7958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
690,True,15.0,211.3375,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
691,True,31.0,57.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
692,True,4.0,13.4167,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
693,True,24.0,56.4958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
694,False,25.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
695,False,60.0,26.55,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
696,False,52.0,13.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
697,False,44.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
698,True,24.0,7.7333,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
699,False,49.0,110.8833,2,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
700,False,42.0,7.65,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
701,True,18.0,227.525,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
702,True,35.0,26.2875,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
703,False,18.0,14.4542,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
704,False,25.0,8.05,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
705,False,26.0,7.8542,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
706,False,39.0,26.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
707,True,45.0,13.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
708,True,42.0,26.2875,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
709,True,22.0,151.55,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
710,True,24.0,15.2458,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
711,True,24.0,60.287499999999994,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
712,False,37.0,26.55,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
713,True,48.0,52.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
714,False,29.0,9.4833,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
715,False,52.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
716,False,19.0,7.65,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
717,True,38.0,227.525,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
718,True,27.0,10.5,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
719,False,24.0,15.5,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
720,False,33.0,7.775,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
721,True,6.0,33.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
722,False,17.0,7.0542,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
723,False,34.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
724,False,50.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
725,True,27.0,53.1,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
726,False,20.0,8.6625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
727,True,30.0,14.0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
728,True,24.0,7.7375,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
729,False,25.0,26.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
730,False,25.0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
731,True,29.0,211.3375,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
732,False,11.0,18.7875,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
733,False,29.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
734,False,23.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
735,False,23.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
736,False,28.5,16.1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
737,False,48.0,34.375,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
738,True,35.0,512.3292,0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
739,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
740,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
741,True,37.0,30.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
742,False,36.0,60.287499999999994,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
743,True,21.0,262.375,4,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
744,False,24.0,16.1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
745,True,31.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
746,False,70.0,71.0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
747,False,16.0,20.25,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
748,True,30.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
749,False,19.0,53.1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
750,False,31.0,8.05,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
751,True,4.0,23.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
752,True,6.0,12.475,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
753,False,33.0,9.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
754,False,23.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
755,True,48.0,65.0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
756,True,0.67,14.5,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
757,False,28.0,7.7958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
758,False,18.0,11.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
759,False,34.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
760,True,33.0,86.5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
761,False,24.0,14.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
762,False,41.0,7.125,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
763,True,20.0,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
764,True,36.0,120.0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
765,False,16.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
766,True,51.0,77.9583,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
767,False,37.0,39.6,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
768,False,30.5,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
769,False,24.0,24.15,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
770,False,32.0,8.3625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
771,False,24.0,9.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
772,False,48.0,7.8542,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
773,False,57.0,10.5,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
774,False,24.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
775,True,54.0,14.0,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
776,False,18.0,7.75,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
777,False,24.0,7.75,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
778,True,5.0,12.475,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
779,False,24.0,7.7375,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
780,True,43.0,211.3375,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
781,True,13.0,7.2292,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
782,True,17.0,57.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
783,False,29.0,30.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
784,False,24.0,23.45,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
785,False,25.0,7.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
786,False,25.0,7.25,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
787,True,18.0,7.4958,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
788,False,8.0,29.125,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
789,True,1.0,20.575,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
790,False,46.0,60.287499999999994,0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
791,False,24.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
792,False,16.0,26.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
793,False,24.0,69.55,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
794,False,37.0,30.6958,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
795,False,25.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
796,False,39.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
797,True,49.0,25.9292,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
798,True,31.0,8.6833,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
799,False,30.0,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
800,False,30.0,24.15,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
801,False,34.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
802,True,31.0,26.25,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
803,True,11.0,60.287499999999994,3,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
804,True,0.42,8.5167,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
805,True,27.0,6.975,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
806,False,31.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
807,False,39.0,0.0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
808,False,18.0,7.775,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
809,False,39.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
810,True,33.0,53.1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
811,False,26.0,7.8875,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
812,False,39.0,24.15,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
813,False,35.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
814,False,6.0,8.05,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
815,False,30.5,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
816,False,37.0,0.0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
817,False,23.0,7.925,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
818,False,31.0,37.0042,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
819,False,43.0,6.45,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
820,False,10.0,27.9,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
821,True,52.0,93.5,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
822,True,27.0,8.6625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
823,False,38.0,60.287499999999994,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
824,True,27.0,12.475,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
825,False,2.0,8.05,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
826,False,24.0,8.05,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
827,False,24.0,56.4958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
828,True,1.0,37.0042,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
829,True,24.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
830,True,62.0,80.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
831,True,15.0,14.4542,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
832,True,0.83,18.75,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
833,False,24.0,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
834,False,23.0,7.8542,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
835,False,18.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
836,True,39.0,83.1583,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
837,False,21.0,8.6625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
838,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
839,True,32.0,56.4958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
840,True,37.0,29.7,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
841,False,20.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
842,False,16.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
843,True,30.0,31.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
844,False,34.5,6.4375,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
845,False,17.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
846,False,42.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
847,False,24.0,69.55,10,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
848,False,35.0,7.8958,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
849,False,28.0,33.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
850,True,37.0,89.1042,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
851,False,4.0,31.275,6,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
852,False,74.0,7.775,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
853,False,9.0,15.2458,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
854,True,16.0,39.4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
855,False,44.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
856,True,18.0,9.35,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
857,True,45.0,164.8667,2,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
858,True,51.0,60.287499999999994,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
859,True,24.0,19.2583,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
860,False,24.0,8.05,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
861,False,41.0,8.05,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
862,False,21.0,11.5,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
863,True,48.0,25.9292,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
864,False,24.0,69.55,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
865,False,24.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
866,True,42.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
867,True,27.0,13.8583,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
868,False,31.0,50.4958,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
869,False,24.0,9.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
870,True,4.0,11.1333,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
871,False,26.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
872,True,47.0,52.5542,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
873,False,33.0,60.287499999999994,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
874,False,47.0,9.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
875,True,28.0,24.0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
876,True,15.0,8.05,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
877,False,20.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
878,False,19.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
879,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
880,True,56.0,83.1583,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
881,True,25.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
882,False,33.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
883,False,22.0,10.5167,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
884,False,28.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
885,False,25.0,7.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
886,False,39.0,8.05,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
887,False,27.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
888,True,19.0,30.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
889,False,24.0,23.45,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
890,True,26.0,30.0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
891,False,32.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
